periodo,regiao,instituicao,especialidade,doentes_saidos,dias_internamento,latitude,longitude,demora_media
2025-06,Região de Saúde Norte,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,4332.0,59465.0,41.1254463195801,-8.0,13.726915974145891
2025-06,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, EPE",Especialidade Médica,7051.0,86699.0,37.024668,-7.928949,12.295986384909941
2025-06,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, EPE",Especialidade Médica,2069.0,22711.0,39.2999,-7.4267,10.976800386660223
2025-06,Região de Saúde LVT,"Unidade Local de Saúde do Oeste, EPE",Especialidade Médica,3554.0,44137.0,39.4055519104004,-9.0,12.418964546989308
2024-07,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE",Especialidade Médica,3909.0,54103.0,38.821769,-9.176301,13.840624200562804
2024-07,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE",Especialidade Médica,6809.0,96635.0,41.147283,-8.619536,14.192245557350565
2024-07,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, EPE",Especialidade Médica,8788.0,102937.0,37.024668,-7.928949,11.71335912608102
2024-07,Região de Saúde LVT,"Unidade Local de Saúde do Estuário do Tejo, EPE",Especialidade Médica,4194.0,58476.0,38.977344,-8.984882,13.94277539341917
2024-07,Região de Saúde Norte,"Unidade Local de Saúde do Tâmega e Sousa, EPE",Especialidade Médica,7334.0,91754.0,41.1971153671548,-8.0,12.510771748022908
2025-07,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, EPE",Especialidade Médica,4455.0,46482.0,40.636332,-8.654388,10.433670033670033
2025-07,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Especialidade Médica,5742.0,50345.0,40.6509,-7.91039,8.767850923023337
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE",Especialidade Médica,3447.0,47615.0,38.821769,-9.176301,13.813460980562809
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, EPE",Especialidade Médica,10755.0,103835.0,38.7500648498535,-9.0,9.654579265457926
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de São José, EPE",Especialidade Médica,11415.0,138771.0,38.7169,-9.13654,12.156898817345597
2025-07,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, EPE",Especialidade Médica,6679.0,54484.0,41.488574,-8.338685,8.157508609073215
2024-08,Região de Saúde LVT,"Hospital de Cascais, PPP",Especialidade Médica,3122.0,36771.0,38.730076,-9.418207,11.778026905829597
2024-08,Região de Saúde LVT,"Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.",Especialidade Médica,3631.0,29931.0,38.739946,-9.161139,8.243183695951528
2024-08,Região de Saúde Norte,"Instituto Português Oncologia  F. Gentil - Porto, E.P.E.",Especialidade Médica,3188.0,31875.0,41.1811,-8.60469,9.998431618569636
2024-08,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, EPE",Especialidade Médica,5384.0,58456.0,39.7418,-8.79444,10.857355126300149
2024-08,Região de Saúde LVT,"Unidade Local de Saúde de Lisboa Ocidental, EPE",Especialidade Médica,6748.0,80146.0,38.7084,-9.21711,11.877000592768228
2024-08,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,8761.0,74905.0,41.310331,-7.760103,8.549823079557129
2024-08,Região de Saúde Norte,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,6140.0,72798.0,41.1254463195801,-8.0,11.856351791530944
2024-08,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, EPE",Especialidade Médica,3110.0,29445.0,38.568838,-7.903064,9.467845659163988
2024-08,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3425.0,35093.0,41.802452,-6.768198,10.246131386861315
2025-08,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Especialidade Médica,1231.0,5377.0,40.217,-8.40991,4.367993501218521
2025-08,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,3306.0,38921.0,40.5309943471486,-7.0,11.772837265577737
2025-08,Região de Saúde LVT,"Unidade Local de Saúde de Almada-Seixal, EPE",Especialidade Médica,6811.0,87405.0,38.67381,-9.17597,12.83291733959771
2025-08,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, EPE",Especialidade Médica,8361.0,108125.0,38.7436332060551,-9.0,12.932065542399235
2025-08,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, EPE",Especialidade Médica,2267.0,19918.0,41.533438,-8.616604,8.78606087340097
2025-08,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE",Especialidade Médica,7365.0,115688.0,41.147283,-8.619536,15.707807196198235
2025-08,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, EPE",Especialidade Médica,2707.0,30133.0,39.2999,-7.4267,11.131510897672701
2025-08,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,2358.0,23249.0,38.0146,-7.86863,9.859626802374894
2025-08,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, EPE",Especialidade Médica,6121.0,63277.0,39.605565,-8.404399,10.33768991994772
2025-08,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3195.0,33694.0,41.802452,-6.768198,10.54585289514867
2024-09,Região de Saúde LVT,"Unidade Local de Saúde da Arrábida, EPE",Especialidade Médica,6427.0,56215.0,38.529351,-8.881073,8.746693636222188
2024-09,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE",Especialidade Médica,4326.0,35667.0,40.2776794433594,-7.0,8.244798890429959
2024-09,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, EPE",Especialidade Médica,5886.0,63142.0,40.636332,-8.654388,10.727488956846756
2024-09,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, EPE",Especialidade Médica,2572.0,23256.0,41.533438,-8.616604,9.04199066874028
2024-09,Região de Saúde do Centro,"Unidade Local de Saúde de Coimbra, EPE",Especialidade Médica,15160.0,172978.0,40.217426,-8.410075,11.410158311345647
2024-09,Região de Saúde LVT,"Unidade Local de Saúde do Estuário do Tejo, EPE",Especialidade Médica,5157.0,73096.0,38.977344,-8.984882,14.174132247430677
2024-09,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3805.0,39403.0,41.802452,-6.768198,10.355584756898818
2025-09,Região de Saúde LVT,"Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.",Especialidade Médica,4225.0,33832.0,38.739946,-9.161139,8.007573964497041
2025-09,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,3676.0,43335.0,40.5309943471486,-7.0,11.788628944504897
2025-09,Região de Saúde LVT,"Unidade Local de Saúde da Lezíria, EPE",Especialidade Médica,5765.0,68515.0,39.232503,-8.715083,11.884648742411102
2025-09,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, EPE",Especialidade Médica,13389.0,132100.0,38.7500648498535,-9.0,9.866308163417731
2025-09,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE",Especialidade Médica,8048.0,126846.0,41.147283,-8.619536,15.761182902584492
2025-09,Região de Saúde Norte,"Unidade Local de Saúde de São João, EPE",Especialidade Médica,10880.0,129674.0,41.1833,-8.60193,11.918566176470588
2025-09,Região de Saúde LVT,"Unidade Local de Saúde de São José, EPE",Especialidade Médica,14652.0,176113.0,38.7169,-9.13654,12.01972426972427
2025-09,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, EPE",Especialidade Médica,3489.0,34581.0,38.568838,-7.903064,9.911435941530524
2025-09,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,5122.0,50889.0,41.697519,-8.832517,9.935376805935181
2025-09,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,2621.0,25960.0,38.0146,-7.86863,9.904616558565433
2025-09,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3526.0,37381.0,41.802452,-6.768198,10.601531480431083
2024-10,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Especialidade Médica,1258.0,6311.0,40.217,-8.40991,5.016693163751987
2024-10,Região de Saúde do Centro,"Unidade Local de Saúde Castelo Branco, EPE",Especialidade Médica,3391.0,24615.0,39.822737,-7.499876,7.258920672368033
2024-10,Região de Saúde Norte,"Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,2245.0,22582.0,41.383183,-8.758784,10.05879732739421
2024-10,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, EPE",Especialidade Médica,6565.0,72491.0,39.7418,-8.79444,11.042041127189641
2024-10,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, EPE",Especialidade Médica,10722.0,127837.0,38.7436332060551,-9.0,11.922868867748555
2024-10,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, EPE",Especialidade Médica,14817.0,153384.0,38.7500648498535,-9.0,10.351893095768375
2024-10,Região de Saúde LVT,"Unidade Local de Saúde do Arco Ribeirinho, EPE",Especialidade Médica,3426.0,49301.0,38.6527214050293,-9.0,14.390251021599534
2024-10,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, EPE",Especialidade Médica,2077.0,21462.0,40.130297609,-8.8606,10.333172845450168
2024-10,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,4232.0,43678.0,41.802452,-6.768198,10.320888468809073
2025-10,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Especialidade Médica,9872.0,112144.0,41.562328338623,-8.3,11.359805510534846
2025-10,Região de Saúde LVT,"Unidade Local de Saúde de Lisboa Ocidental, EPE",Especialidade Médica,8611.0,97535.0,38.7084,-9.21711,11.326791313436303
2025-10,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE",Especialidade Médica,9090.0,142830.0,41.147283,-8.619536,15.712871287128714
2025-10,Região de Saúde LVT,"Unidade Local de Saúde de São José, EPE",Especialidade Médica,16332.0,190852.0,38.7169,-9.13654,11.685770266960569
2025-10,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, EPE",Especialidade Médica,3321.0,37039.0,39.2999,-7.4267,11.152965974104186
2025-10,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, EPE",Especialidade Médica,9325.0,73500.0,41.488574,-8.338685,7.882037533512064
2025-10,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,5770.0,56527.0,41.697519,-8.832517,9.796707105719237
2025-10,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, EPE",Especialidade Médica,3189.0,60767.0,41.3422317504883,-8.0,19.05518971464409
2025-10,Região de Saúde LVT,"Unidade Local de Saúde do Oeste, EPE",Especialidade Médica,5838.0,70917.0,39.4055519104004,-9.0,12.147482014388489
2024-11,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Especialidade Médica,1375.0,6961.0,40.217,-8.40991,5.062545454545455
2024-11,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Especialidade Médica,9060.0,87696.0,40.6509,-7.91039,9.679470198675496
2024-11,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,4636.0,48018.0,41.802452,-6.768198,10.357635893011217
2025-11,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Especialidade Médica,1688.0,7287.0,40.217,-8.40991,4.316943127962086
2025-11,Região de Saúde LVT,"Unidade Local de Saúde da Lezíria, EPE",Especialidade Médica,6952.0,82311.0,39.232503,-8.715083,11.839902186421174
2025-11,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, EPE",Especialidade Médica,6722.0,71202.0,40.636332,-8.654388,10.592383219279975
2025-11,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, EPE",Especialidade Médica,7442.0,78956.0,39.7418,-8.79444,10.609513571620532
2025-11,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, EPE",Especialidade Médica,3069.0,26551.0,41.533438,-8.616604,8.651352231997393
2025-11,Região de Saúde Norte,"Unidade Local de Saúde de Entre Douro e Vouga, EPE",Especialidade Médica,7406.0,79053.0,40.9295,-8.54567,10.67418309478801
2025-11,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, EPE",Especialidade Médica,10237.0,84723.0,41.488574,-8.338685,8.276155123571359
2024-12,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,4776.0,58030.0,40.5309943471486,-7.0,12.15033500837521
2024-12,Região de Saúde Norte,"Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,2709.0,26836.0,41.383183,-8.758784,9.906238464378
2024-12,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, EPE",Especialidade Médica,7801.0,82833.0,40.636332,-8.654388,10.618254069991027
2024-12,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, EPE",Especialidade Médica,3391.0,30873.0,41.533438,-8.616604,9.104393984075495
2024-12,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Especialidade Médica,11157.0,111051.0,41.562328338623,-8.3,9.953482118849154
2024-12,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, EPE",Especialidade Médica,2455.0,25445.0,40.130297609,-8.8606,10.364562118126273
2024-12,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, EPE",Especialidade Médica,4152.0,68132.0,41.3422317504883,-8.0,16.409441233140655
2025-12,Região de Saúde LVT,"Unidade Local de Saúde da Lezíria, EPE",Especialidade Médica,7618.0,90854.0,39.232503,-8.715083,11.926227356261485
2025-12,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Especialidade Médica,9939.0,87998.0,40.6509,-7.91039,8.853808230204246
2025-12,Região de Saúde Norte,"Unidade Local de Saúde de Entre Douro e Vouga, EPE",Especialidade Médica,8314.0,88838.0,40.9295,-8.54567,10.685350012027905
2025-12,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, EPE",Especialidade Médica,3964.0,45007.0,39.2999,-7.4267,11.35393541876892
2025-12,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,7059.0,67868.0,41.697519,-8.832517,9.614392973508995
2024-01,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,25.0,537.0,38.730076,-9.418207,21.48
2024-01,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, EPE",Outras Camas,102.0,1054.0,40.636332,-8.654388,10.333333333333334
2024-01,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,94.0,1654.0,41.562328338623,-8.3,17.595744680851062
2024-01,Região de Saúde Norte,"Unidade Local de Saúde de Entre Douro e Vouga, EPE",Outras Camas,38.0,663.0,40.9295,-8.54567,17.44736842105263
2024-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,28.0,612.0,41.697519,-8.832517,21.857142857142858
2024-01,Região de Saúde LVT,"Unidade Local de Saúde do Estuário do Tejo, EPE",Outras Camas,26.0,420.0,38.977344,-8.984882,16.153846153846153
2025-01,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Outras Camas,38.0,501.0,40.217,-8.40991,13.18421052631579
2025-01,Região de Saúde LVT,"Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.",Outras Camas,3.0,153.0,38.739946,-9.161139,51.0
2025-01,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE",Outras Camas,49.0,731.0,40.2776794433594,-7.0,14.918367346938776
2025-01,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE",Outras Camas,89.0,838.0,38.821769,-9.176301,9.415730337078651
2025-01,Região de Saúde LVT,"Unidade Local de Saúde de São José, EPE",Outras Camas,159.0,3412.0,38.7169,-9.13654,21.459119496855347
2025-01,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE",Outras Camas,79.0,967.0,41.310331,-7.760103,12.240506329113924
2025-01,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, EPE",Outras Camas,133.0,2355.0,37.024668,-7.928949,17.706766917293233
2025-01,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, EPE",Outras Camas,32.0,339.0,40.130297609,-8.8606,10.59375
2025-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE",Outras Camas,29.0,545.0,38.039936,-8.731693,18.79310344827586
2025-01,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, EPE",Outras Camas,49.0,564.0,39.605565,-8.404399,11.510204081632653
2026-01,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Outras Camas,40.0,376.0,40.217,-8.40991,9.4
2026-01,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,50.0,1726.0,41.562328338623,-8.3,34.52
2026-01,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Outras Camas,41.0,1336.0,40.6509,-7.91039,32.58536585365854
2026-01,Região de Saúde Norte,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE",Outras Camas,197.0,3000.0,41.1254463195801,-8.0,15.228426395939087
2026-01,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, EPE",Outras Camas,123.0,2142.0,37.024668,-7.928949,17.414634146341463
2026-01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, EPE",Outras Camas,21.0,364.0,39.2999,-7.4267,17.333333333333332
2026-01,Região de Saúde LVT,"Unidade Local de Saúde do Estuário do Tejo, EPE",Outras Camas,45.0,357.0,38.977344,-8.984882,7.933333333333334
2026-01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,54.0,1005.0,41.802452,-6.768198,18.61111111111111
2024-02,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,46.0,1076.0,38.730076,-9.418207,23.391304347826086
2024-02,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Outras Camas,58.0,721.0,40.217,-8.40991,12.431034482758621
2024-02,Região de Saúde Norte,"Instituto Português Oncologia  F. Gentil - Porto, E.P.E.",Outras Camas,134.0,2541.0,41.1811,-8.60469,18.96268656716418
2024-02,Região de Saúde do Centro,"Unidade Local de Saúde Castelo Branco, EPE",Outras Camas,25.0,638.0,39.822737,-7.499876,25.52
2024-02,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,180.0,3016.0,41.562328338623,-8.3,16.755555555555556
2024-02,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Outras Camas,71.0,2101.0,40.6509,-7.91039,29.591549295774648
2024-02,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE",Outras Camas,93.0,1080.0,38.821769,-9.176301,11.612903225806452
2024-02,Região de Saúde Norte,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE",Outras Camas,258.0,4535.0,41.1254463195801,-8.0,17.57751937984496
2024-02,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, EPE",Outras Camas,152.0,1513.0,38.568838,-7.903064,9.953947368421053
2024-02,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,59.0,1147.0,41.697519,-8.832517,19.440677966101696
2024-02,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, EPE",Outras Camas,104.0,685.0,40.130297609,-8.8606,6.586538461538462
2024-02,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, EPE",Outras Camas,82.0,1077.0,39.605565,-8.404399,13.134146341463415
2024-02,Região de Saúde Norte,"Unidade Local de Saúde do Tâmega e Sousa, EPE",Outras Camas,50.0,1138.0,41.1971153671548,-8.0,22.76
2025-02,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Outras Camas,66.0,932.0,40.217,-8.40991,14.121212121212121
2025-02,Região de Saúde Norte,"Instituto Português Oncologia  F. Gentil - Porto, E.P.E.",Outras Camas,148.0,2353.0,41.1811,-8.60469,15.89864864864865
2025-02,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE",Outras Camas,97.0,1349.0,40.2776794433594,-7.0,13.907216494845361
2025-02,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, EPE",Outras Camas,139.0,3076.0,38.7436332060551,-9.0,22.1294964028777
2025-02,Região de Saúde Norte,"Unidade Local de Saúde de Entre Douro e Vouga, EPE",Outras Camas,57.0,1484.0,40.9295,-8.54567,26.035087719298247
2025-02,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, EPE",Outras Camas,21.0,285.0,41.3422317504883,-8.0,13.571428571428571
2026-02,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,74.0,1206.0,38.730076,-9.418207,16.2972972972973
2026-02,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, EPE",Outras Camas,205.0,2471.0,39.7418,-8.79444,12.053658536585365
2026-02,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, EPE",Outras Camas,150.0,2948.0,38.7436332060551,-9.0,19.653333333333332
2026-02,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,95.0,2512.0,41.562328338623,-8.3,26.442105263157895
2026-02,Região de Saúde do Centro,"Unidade Local de Saúde de Coimbra, EPE",Outras Camas,442.0,4710.0,40.217426,-8.410075,10.656108597285067
2026-02,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Outras Camas,69.0,2407.0,40.6509,-7.91039,34.88405797101449
2026-02,Região de Saúde Norte,"Unidade Local de Saúde de Entre Douro e Vouga, EPE",Outras Camas,68.0,1662.0,40.9295,-8.54567,24.441176470588236
2026-02,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, EPE",Outras Camas,440.0,6611.0,38.7500648498535,-9.0,15.025
2026-02,Região de Saúde Norte,"Unidade Local de Saúde de São João, EPE",Outras Camas,246.0,7176.0,41.1833,-8.60193,29.170731707317074
2026-02,Região de Saúde LVT,"Unidade Local de Saúde de São José, EPE",Outras Camas,317.0,6017.0,38.7169,-9.13654,18.981072555205046
2026-02,Região de Saúde LVT,"Unidade Local de Saúde do Arco Ribeirinho, EPE",Outras Camas,377.0,3420.0,38.6527214050293,-9.0,9.071618037135279
2026-02,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, EPE",Outras Camas,98.0,907.0,39.605565,-8.404399,9.255102040816327
2026-02,Região de Saúde Norte,"Unidade Local de Saúde do Tâmega e Sousa, EPE",Outras Camas,49.0,1157.0,41.1971153671548,-8.0,23.612244897959183
2024-03,Região de Saúde LVT,"Hospital de Cascais, PPP",Outras Camas,80.0,1570.0,38.730076,-9.418207,19.625
2024-03,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE",Outras Camas,124.0,1867.0,40.2776794433594,-7.0,15.056451612903226
2024-03,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,106.0,1340.0,40.5309943471486,-7.0,12.641509433962264
2024-03,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,279.0,4409.0,41.562328338623,-8.3,15.802867383512545
2024-03,Região de Saúde do Centro,"Unidade Local de Saúde de Coimbra, EPE",Outras Camas,696.0,7188.0,40.217426,-8.410075,10.327586206896552
2024-03,Região de Saúde LVT,"Unidade Local de Saúde de Lisboa Ocidental, EPE",Outras Camas,204.0,5124.0,38.7084,-9.21711,25.11764705882353
2024-03,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE",Outras Camas,141.0,1340.0,41.181859,-8.663374,9.50354609929078
2025-03,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,309.0,4273.0,41.562328338623,-8.3,13.828478964401295
2025-03,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE",Outras Camas,131.0,1107.0,38.821769,-9.176301,8.450381679389313
2025-03,Região de Saúde Norte,"Unidade Local de Saúde de São João, EPE",Outras Camas,388.0,10175.0,41.1833,-8.60193,26.22422680412371
2025-03,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, EPE",Outras Camas,72.0,1097.0,39.2999,-7.4267,15.23611111111111
2026-03,Região de Saúde do Centro,"Instituto Português Oncologia  F. Gentil - Centro, E.P.E.",Outras Camas,106.0,1167.0,40.217,-8.40991,11.00943396226415
2026-03,Região de Saúde Norte,"Unidade Local de Saúde de Braga, EPE",Outras Camas,145.0,3943.0,41.562328338623,-8.3,27.193103448275863
2026-03,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, EPE",Outras Camas,243.0,2558.0,41.488574,-8.338685,10.526748971193415
2026-03,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, EPE",Outras Camas,83.0,1058.0,40.130297609,-8.8606,12.74698795180723
2026-03,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE",Outras Camas,139.0,2849.0,41.802452,-6.768198,20.496402877697843
2024-04,Região de Saúde LVT,"Unidade Local de Saúde da Arrábida, EPE",Outras Camas,151.0,3322.0,38.529351,-8.881073,22.0
2024-04,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, EPE",Outras Camas,164.0,2371.0,40.2776794433594,-7.0,14.457317073170731
2024-04,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE",Outras Camas,127.0,1699.0,40.5309943471486,-7.0,13.377952755905511
2024-04,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, EPE",Outras Camas,288.0,5887.0,38.7436332060551,-9.0,20.44097222222222
2024-04,Região de Saúde do Centro,"Unidade Local de Saúde de Coimbra, EPE",Outras Camas,946.0,10441.0,40.217426,-8.410075,11.036997885835095
2024-04,Região de Saúde do Centro,"Unidade Local de Saúde de Dão-Lafões, EPE",Outras Camas,142.0,3743.0,40.6509,-7.91039,26.359154929577464
2024-04,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, EPE",Outras Camas,206.0,1830.0,38.821769,-9.176301,8.883495145631068
2024-04,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, EPE",Outras Camas,450.0,9576.0,41.147283,-8.619536,21.28
2024-04,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, EPE",Outras Camas,84.0,3725.0,41.310331,-7.760103,44.345238095238095
2024-04,Região de Saúde Norte,"Unidade Local de Saúde de Vila Nova de Gaia/Espinho, EPE",Outras Camas,533.0,9101.0,41.1254463195801,-8.0,17.075046904315197
2024-04,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, EPE",Outras Camas,453.0,7219.0,37.024668,-7.928949,15.93598233995585
2024-04,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE",Outras Camas,130.0,2296.0,41.697519,-8.832517,17.661538461538463
2024-04,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE",Outras Camas,17.0,680.0,38.0146,-7.86863,40.0
